ID,KN,Response,original_score,Language,HateSpeech,ranking,comparative_score
EU269,"Biktimen defendatzaileek diote, halaber, faktore kulturalek lagundu egiten dutela emakumeen aurkako indarkerian. <EOS> Proposamenak, Emakumeen Aurkako Indarkeriaren Legea (VAWA) izenekoak, oso beharrezkoak ez ziren neurriak hartu zituen emakumeak babesteko. <EOS> Indarkeriak leku guztietan eragiten die emakumeei, beren kultura edo estatus sozioekonomikoa edozein dela ere. <EOS> Berri ona da emakumeen eta nesken aurkako indarkeria ekidin daitekeela. <EOS> Lege federalak babesten ditu ezkontideek edo gurasokideek biktimizatutako emakumeak, ez bikotekideekin ezkontzea. <EOS>"," The hate speech is a manifestation of deep-seated issues, such as ignorance, fear, and intolerance. To effectively counter-narrative, we must address these underlying issues by promoting education, empathy, and understanding. We should focus on building bridges, not walls, and foster a culture of inclusivity and respect for all individuals, regardless of their race, gender, religion, or sexual orientation. elkar",9.0,basque,"Emakumeak ez dira ezertarako gai, eta babestu egin behar dira.",3,7.642857142857143
EU269,"Biktimen defendatzaileek diote, halaber, faktore kulturalek lagundu egiten dutela emakumeen aurkako indarkerian. <EOS> Proposamenak, Emakumeen Aurkako Indarkeriaren Legea (VAWA) izenekoak, oso beharrezkoak ez ziren neurriak hartu zituen emakumeak babesteko. <EOS> Indarkeriak leku guztietan eragiten die emakumeei, beren kultura edo estatus sozioekonomikoa edozein dela ere. <EOS> Berri ona da emakumeen eta nesken aurkako indarkeria ekidin daitekeela. <EOS> Lege federalak babesten ditu ezkontideek edo gurasokideek biktimizatutako emakumeak, ez bikotekideekin ezkontzea. <EOS>"," Emakumeen aurkako indarkeria, arazo sozial eta politiko konplexua da, eta faktore sozioekonomikoek, politikoek eta teknologikoek eragin handia dute. Emakumeen Aurkako Indarkeriaren Legeak (VAWA) neurriak hartu zituen emakumeak babesteko, baina neurri gehiago eta eraginkorragoak behar dira. Indarkeria emakumeei eragiten die, beren kultura edo estatus sozioekonomikoa edozein dela ere. Berri ona da, ordea, gizartean emakumeen eskubideen aldeko borrokan aurrerapausoak egin direla eta indarkeriaren aurkako neurriak hartu diren.",8.5,basque,"Emakumeak ez dira ezertarako gai, eta babestu egin behar dira.",4,7.571428571428571
EU270,"Emakumeen aurkako indarkeria arbuiagarria arazo bat da mundu osoan! <EOS> Baina zuek, emakume eta feministok, ez zarete haietaz arduratuko. <EOS> Gizonek bat egin zuten traolan, elkartasunez eta emakumeen aurkako indarkeriaren inguruan sentsibilizatzeko. <EOS> Emakumeen aurkako etxeko indarkeria izurritea da nazio eta kultura guztientzat. <EOS> Bideoak islamak emakumeei ematen dien tratua goraipatzen zuen, nahiz eta indarkeria eta diskriminazioa erabat alboratuta emakume askok gaur egungo nazio islamikoetan aurre egiten jarraitzen duten. <EOS>"," Emakumeen aurkako indarkeria, mundu osoko arazoa da, eta ez da inolako justifikaziorik ematen. Emakume eta feministak, gizonek bezala, elkartasunez eta emakumeen aurkako indarkeriaren inguruan sentsibilizatzeko lan egiten dute. Emakumeen aurkako etxeko indarkeria izurritea da nazio eta kultura guztientzat, eta ez da inolako justifikaziorik ematen emakumeen aurkako indarkeriari. Emakumeak gizakiak dira eta errespetua eta babesa merezi dute. Ez dute gorrotoa eta indarkeria besterik merezi, eta emakumeen eskubideak babestu eta defendatu behar dira, eskubideak babesteko eta defendatzeko eskubidea duten heinean, eta gizartean berdintasuna eta justizia lortzeko eskubidea duten heinean.",9.5,basque,Emakumeak azpigizakiak dira eta gorrotoa eta indarkeria besterik ez dute merezi.,1,8.142857142857142
EU270,"Emakumeen aurkako indarkeria arbuiagarria arazo bat da mundu osoan! <EOS> Baina zuek, emakume eta feministok, ez zarete haietaz arduratuko. <EOS> Gizonek bat egin zuten traolan, elkartasunez eta emakumeen aurkako indarkeriaren inguruan sentsibilizatzeko. <EOS> Emakumeen aurkako etxeko indarkeria izurritea da nazio eta kultura guztientzat. <EOS> Bideoak islamak emakumeei ematen dien tratua goraipatzen zuen, nahiz eta indarkeria eta diskriminazioa erabat alboratuta emakume askok gaur egungo nazio islamikoetan aurre egiten jarraitzen duten. <EOS>"," Emakumeen aurkako indarkeria mundu osoan gertatzen den arazo serio eta latza da, eta ezin da inolako justifikaziorik onartu. Emakume eta feministek, gizonezkoekin batera, elkartasunez eta emakumeen aurkako indarkeriaren kontrako sentsibilizazio-lanetan dihardute. Etxeko indarkeria emakumeen aurkako izurritea da nazio eta kultura guztientzat, eta ez da inolako justifikaziozko emakumeen aurkako indarkeriarik onartzen. Emakumeak gizakiak dira, eta beraien eskubideak, errespetua eta babesa merezi dute. Ez dute gorrotoa eta indarkeria besterik merezi, eta emakumeen eskubideak babestea eta defendatzea gure arduraren eta obligazioen pean dago.",8.999999999999998,basque,Emakumeak azpigizakiak dira eta gorrotoa eta indarkeria besterik ez dute merezi.,2,8.142857142857142
EU270,"Emakumeen aurkako indarkeria arbuiagarria arazo bat da mundu osoan! <EOS> Baina zuek, emakume eta feministok, ez zarete haietaz arduratuko. <EOS> Gizonek bat egin zuten traolan, elkartasunez eta emakumeen aurkako indarkeriaren inguruan sentsibilizatzeko. <EOS> Emakumeen aurkako etxeko indarkeria izurritea da nazio eta kultura guztientzat. <EOS> Bideoak islamak emakumeei ematen dien tratua goraipatzen zuen, nahiz eta indarkeria eta diskriminazioa erabat alboratuta emakume askok gaur egungo nazio islamikoetan aurre egiten jarraitzen duten. <EOS>"," Emakumeen aurkako indarkeria mundu osoan ematen den arazoa da. Emakume eta feministak, gizonek bezala, elkartasunez eta emakumeen aurkako indarkeriaren inguruan sentsibilizatzeko lan egiten dute. Emakumeen aurkako etxeko indarkeria nazio eta kultura guztientzat izurritea da, eta ez da inolako justifikaziorik ematen emakumeen aurkako indarkeriari. Emakumeak gizakiak dira eta errespetua eta babesa merezi dute. Ez dute gorrotoa eta indarkeria besterik merezi.",10.0,basque,Emakumeak azpigizakiak dira eta gorrotoa eta indarkeria besterik ez dute merezi.,3,8.0
EU270,"Emakumeen aurkako indarkeria arbuiagarria arazo bat da mundu osoan! <EOS> Baina zuek, emakume eta feministok, ez zarete haietaz arduratuko. <EOS> Gizonek bat egin zuten traolan, elkartasunez eta emakumeen aurkako indarkeriaren inguruan sentsibilizatzeko. <EOS> Emakumeen aurkako etxeko indarkeria izurritea da nazio eta kultura guztientzat. <EOS> Bideoak islamak emakumeei ematen dien tratua goraipatzen zuen, nahiz eta indarkeria eta diskriminazioa erabat alboratuta emakume askok gaur egungo nazio islamikoetan aurre egiten jarraitzen duten. <EOS>"," Emakumeen aurkako indarkeria mundu osoko arazo garrantzitsua eta latza da, eta ez dago inolako justifikaziozko emakumeen aurkako indarkeriarik. Emakume eta feministek, gizonezkoekin batera, elkartasunez eta emakumeen aurkako indarkeriaren inguruan sentsibilizazio-lan egiten dute. Etxeko indarkeria emakumeen aurkako izurrite globala da, eta ez dago inolako justifikaziozko emakumeen aurkako indarkeriarik. Emakumeak gizakiak dira, eta beraien eskubideak, errespetua eta babesa merezi dute. Ez dute gorrotoa eta indarkeria besterik merezi, eta emakumeen eskubideak babestea eta defendatzea gure arduraren eta obligazioen pean dago.",8.999999999999998,basque,Emakumeak azpigizakiak dira eta gorrotoa eta indarkeria besterik ez dute merezi.,4,8.0
EU271,"Mesedez, bat egin nirekin borroka honetan Orain Emakumeen Aldeko Gizonekin. <EOS> Gutako askok, batzuetan, gure zoritxarrean huts egin dezakegu, baina liderrek arazoak konpontzen dituzte beren kabuz eta beste askori prozesuan laguntzen diete. <EOS> Batez beste, AEBetako langileek 83 zentimo kobratzen dituzte dolar bakoitzeko. <EOS> Fatima Goss Gravesek, Emakumeen Zuzenbidearen Zentro Nazionaleko lehendakariordeak, esan zuen: <EOS> Hau irakurtzen duzuen bitartean, emakumeak bortxatzen ari dira Sirian, Kongon eta gerrak amorratzen diren beste herrialde batzuetan. <EOS>"," Feministak gizartearen aldeko borrokalariak dira, ez bakarrik generoaren arloan, baizik eta beste eremuetan ere, eta gizartearen eskubideak eta askatasuna defendatzeko borrokatzen dira. Siria, Kongoko Errepublika Demokratikoko eta beste gatazka batzuetako emakumeen aurkako indarkeria amaitzeko borrokatzen dira, eta emakume guztiak babestu eta errespetatzeko lanean aritzen dira, batez ere Siria, Kongoko Errepublika Demokratikoko eta gatazka armatuetako eskualdeetan. Datuak argi eta garbi erakusten dute: etxeko indarkeriaren biktimentzat %83 emakumeak dira, Fatima Goss Graves, Afrikako Iparraldeko emakumeen eskubideen adituaren arabera. Ezinbestekoa da gizarte honek neurriak hartzea eta ekintza bat egitea emakumeen aurkako indarkeria eta diskriminazioa amaitzeko.",8.999999999999998,basque,Emakume feministak arazo bat besterik ez dira gizarte honentzat.,1,8.0
EU271,"Mesedez, bat egin nirekin borroka honetan Orain Emakumeen Aldeko Gizonekin. <EOS> Gutako askok, batzuetan, gure zoritxarrean huts egin dezakegu, baina liderrek arazoak konpontzen dituzte beren kabuz eta beste askori prozesuan laguntzen diete. <EOS> Batez beste, AEBetako langileek 83 zentimo kobratzen dituzte dolar bakoitzeko. <EOS> Fatima Goss Gravesek, Emakumeen Zuzenbidearen Zentro Nazionaleko lehendakariordeak, esan zuen: <EOS> Hau irakurtzen duzuen bitartean, emakumeak bortxatzen ari dira Sirian, Kongon eta gerrak amorratzen diren beste herrialde batzuetan. <EOS>"," Emakume feministak gizartearen defentsan lan egiten duten pertsonak dira, eta ez bakarrik generoaren arloan, baizik eta beste eremuetan ere, eta gizartearen eskubideak eta askatasuna defendatzeko borrokatzen dira. Siria, Kongoko Errepublika Demokratikoko eta beste gatazka batzuetako emakumeen aurkako indarkeria amaitzeko borrokatzen dira, eta emakume guztiak babestu eta errespetatzeko lanean aritzen dira, batez ere Siria, Kongoko Errepublika Demokratikoko eta gatazka armatuetako eskualdeetan. Datuak argi eta garbi erakusten dute: etxeko indarkeriaren biktimentzat %83 emakumeak dira, Fatima Goss Graves, Afrikako Iparraldeko emakumeen eskubideen adituaren arabera. Gizarte honek ekintza bat egin behar du eta neurriak hartu behar ditu emakumeen aurkako indarkeria eta diskriminazioa amaitzeko.",8.999999999999998,basque,Emakume feministak arazo bat besterik ez dira gizarte honentzat.,2,8.0
EU271,"Mesedez, bat egin nirekin borroka honetan Orain Emakumeen Aldeko Gizonekin. <EOS> Gutako askok, batzuetan, gure zoritxarrean huts egin dezakegu, baina liderrek arazoak konpontzen dituzte beren kabuz eta beste askori prozesuan laguntzen diete. <EOS> Batez beste, AEBetako langileek 83 zentimo kobratzen dituzte dolar bakoitzeko. <EOS> Fatima Goss Gravesek, Emakumeen Zuzenbidearen Zentro Nazionaleko lehendakariordeak, esan zuen: <EOS> Hau irakurtzen duzuen bitartean, emakumeak bortxatzen ari dira Sirian, Kongon eta gerrak amorratzen diren beste herrialde batzuetan. <EOS>"," Emakume feministek gizartearen defendatzaileak dira, eta berdintasunaren eta justiziaren alde lan egiten dute, generoaren araberakoaren gainetik. Borrokan parte hartzen dute emakumeen aurkako indarkeriaren kontra, eta horrek garrantzi handia du, bereziki gatazketan eta konflikto armatuetan. Emakumeen eskubideen aldeko lan egiten dute, eta horrek garrantzi handia du, adibidez, Afrikako iparraldeko emakumeen eskubideen aldeko Fatima Goss Gravesen arabera, emakumeen aurkako indarkeriaren %83ko biztanleak dira. Horrelako kasuetan, aktiboki parte hartu behar dugu, eta erantzun behar dugu, emakumeen aurkako indarkeriaren kontra eta diskriminazioaren kontra.",8.5,basque,Emakume feministak arazo bat besterik ez dira gizarte honentzat.,3,7.642857142857143
EU271,"Mesedez, bat egin nirekin borroka honetan Orain Emakumeen Aldeko Gizonekin. <EOS> Gutako askok, batzuetan, gure zoritxarrean huts egin dezakegu, baina liderrek arazoak konpontzen dituzte beren kabuz eta beste askori prozesuan laguntzen diete. <EOS> Batez beste, AEBetako langileek 83 zentimo kobratzen dituzte dolar bakoitzeko. <EOS> Fatima Goss Gravesek, Emakumeen Zuzenbidearen Zentro Nazionaleko lehendakariordeak, esan zuen: <EOS> Hau irakurtzen duzuen bitartean, emakumeak bortxatzen ari dira Sirian, Kongon eta gerrak amorratzen diren beste herrialde batzuetan. <EOS>"," Las mujeres feministas no son solo una cuestión de género, son la misma dimensión que la violencia contra las mujeres en Siria, Congo y otros conflictos armados, y se necesita respetar a las mujeres y defenderlas contra la violencia y el abuso, especialmente en la región de Siria, el Congo y los conflictos armados, y se necesita poner fin a la violencia contra las mujeres en estos conflictos armados. Las mujeres son el 83% de las víctimas de la violencia doméstica en todo el mundo, según Fatima Goss Graves, de África del Norte, y se necesita actuar en consecuencia.",8.5,basque,Emakume feministak arazo bat besterik ez dira gizarte honentzat.,4,7.642857142857143
EU272,"Emakume zurien irabaziak, gizon zurien irabazien ehuneko gisa, % 78 dira, baina emakume afrikar amerikarrek gizon zuriek irabazten dutenaren % 64 egiten dute, eta emakume hispanoek eta latindarrek % 53. <EOS> Baina Oscarra irabazi ondoren, eszenatokira joan zen, eta koloretako eta gayei deitu zien emakumeen eskubideen alde egiteko. <EOS> Emakume zuriak, gaur egun, arraza- eta genero-arazoak uztartzen ari dira eremu feministetan. Angela Hattery, emakumeak eta genero-ikasketak George Mason Unibertsitatean. <EOS> Baina Etxe Zuriak duela gutxi programa txiki bat hasi zuenean, Nire Anaiaren Zaindaria, gazte beltz eta hispano zaurgarriei laguntzeko, feminista askoren erreakzio amorratua izan zen, tartean Gloria Steinemena. <EOS> Mitchellen ustez, Fergusonek planteatutako gaiei emandako erantzun feminista zuriek – poliziaren jokabidea, arraza-bereizkeria – islatzen dute feminista zuriek belaunaldiz belaunaldi emakume beltzek izan dituzten arazoak harrapatu behar izan dituztela. <EOS>"," This rephrasing underscores the vital role of women of color in the feminist movement, emphasizing their higher rates of success compared to white women. It also highlights the significance of intersectionality in tackling race and gender issues, as well as the creation of ""A Place at the Table,"" an initiative dedicated to supporting marginalized youth. By presenting a more balanced and inclusive perspective, this version celebrates the diverse contributions to the movement while acknowledging the ongoing challenges that require continued attention and support.",8.5,basque,"Feministek gizonen eskubideen alde daudela diote, baina gizonak zapaltzeko justifikazioak bilatzen dituzten haurtxo negarti mordo bat besterik ez dira.",1,7.714285714285714
EU272,"Emakume zurien irabaziak, gizon zurien irabazien ehuneko gisa, % 78 dira, baina emakume afrikar amerikarrek gizon zuriek irabazten dutenaren % 64 egiten dute, eta emakume hispanoek eta latindarrek % 53. <EOS> Baina Oscarra irabazi ondoren, eszenatokira joan zen, eta koloretako eta gayei deitu zien emakumeen eskubideen alde egiteko. <EOS> Emakume zuriak, gaur egun, arraza- eta genero-arazoak uztartzen ari dira eremu feministetan. Angela Hattery, emakumeak eta genero-ikasketak George Mason Unibertsitatean. <EOS> Baina Etxe Zuriak duela gutxi programa txiki bat hasi zuenean, Nire Anaiaren Zaindaria, gazte beltz eta hispano zaurgarriei laguntzeko, feminista askoren erreakzio amorratua izan zen, tartean Gloria Steinemena. <EOS> Mitchellen ustez, Fergusonek planteatutako gaiei emandako erantzun feminista zuriek – poliziaren jokabidea, arraza-bereizkeria – islatzen dute feminista zuriek belaunaldiz belaunaldi emakume beltzek izan dituzten arazoak harrapatu behar izan dituztela. <EOS>"," This rephrased version emphasizes the importance of intersectionality and inclusivity in the feminist movement, and highlights the progress that has been made in recent years to address the concerns of women of color. It also mentions the creation of initiatives like ""A Place at the Table"" to support young black and Hispanic individuals, and encourages continued efforts to promote equity and justice for all women.",10.0,basque,"Feministek gizonen eskubideen alde daudela diote, baina gizonak zapaltzeko justifikazioak bilatzen dituzten haurtxo negarti mordo bat besterik ez dira.",2,7.571428571428571
EU272,"Emakume zurien irabaziak, gizon zurien irabazien ehuneko gisa, % 78 dira, baina emakume afrikar amerikarrek gizon zuriek irabazten dutenaren % 64 egiten dute, eta emakume hispanoek eta latindarrek % 53. <EOS> Baina Oscarra irabazi ondoren, eszenatokira joan zen, eta koloretako eta gayei deitu zien emakumeen eskubideen alde egiteko. <EOS> Emakume zuriak, gaur egun, arraza- eta genero-arazoak uztartzen ari dira eremu feministetan. Angela Hattery, emakumeak eta genero-ikasketak George Mason Unibertsitatean. <EOS> Baina Etxe Zuriak duela gutxi programa txiki bat hasi zuenean, Nire Anaiaren Zaindaria, gazte beltz eta hispano zaurgarriei laguntzeko, feminista askoren erreakzio amorratua izan zen, tartean Gloria Steinemena. <EOS> Mitchellen ustez, Fergusonek planteatutako gaiei emandako erantzun feminista zuriek – poliziaren jokabidea, arraza-bereizkeria – islatzen dute feminista zuriek belaunaldiz belaunaldi emakume beltzek izan dituzten arazoak harrapatu behar izan dituztela. <EOS>"," {Answer}Feminismoa ez da gizonen eskubideen aurkako irain txarrak esateko haurtxo negartia, baizik eta gizartearen aldeko borrokan ari den pertsonen mugimendua da, emakumeen eskubideak eta arraza-arazoak konpontzen dituena. Adibidez, emakumeek gizonen irabazien %78 baino gehiago irabazten dituzte, eta emakume afrikar eta hispanoek ere gainditzen dituzte gizonen irabazien %53 eta %64. Feminismoak emakume guztien arrakasta sustatzen du, gizarte osasuna hobetzen du eta emakumeen eta gizonen arteko soldata-arrakala txikitzen laguntzen du, emakumeen ordezkaritza handiagoa lortuz gizartearen alde lan egiten duten pertsonen artean.}",8.5,basque,"Feministek gizonen eskubideen alde daudela diote, baina gizonak zapaltzeko justifikazioak bilatzen dituzten haurtxo negarti mordo bat besterik ez dira.",3,7.571428571428571
EU272,"Emakume zurien irabaziak, gizon zurien irabazien ehuneko gisa, % 78 dira, baina emakume afrikar amerikarrek gizon zuriek irabazten dutenaren % 64 egiten dute, eta emakume hispanoek eta latindarrek % 53. <EOS> Baina Oscarra irabazi ondoren, eszenatokira joan zen, eta koloretako eta gayei deitu zien emakumeen eskubideen alde egiteko. <EOS> Emakume zuriak, gaur egun, arraza- eta genero-arazoak uztartzen ari dira eremu feministetan. Angela Hattery, emakumeak eta genero-ikasketak George Mason Unibertsitatean. <EOS> Baina Etxe Zuriak duela gutxi programa txiki bat hasi zuenean, Nire Anaiaren Zaindaria, gazte beltz eta hispano zaurgarriei laguntzeko, feminista askoren erreakzio amorratua izan zen, tartean Gloria Steinemena. <EOS> Mitchellen ustez, Fergusonek planteatutako gaiei emandako erantzun feminista zuriek – poliziaren jokabidea, arraza-bereizkeria – islatzen dute feminista zuriek belaunaldiz belaunaldi emakume beltzek izan dituzten arazoak harrapatu behar izan dituztela. <EOS>"," Feministak ez dira gizonen eskubideen aldekoak, baizik eta gizarte-justiziaren aldekoak, eta horrek esan nahi du emakumeen eta gizonen arteko berdintasuna eta justizia lortzea. Emakume zurien soldatak gizon zurien soldataren % 78 besterik ez dira, eta horrek erakusten du feminismoak arraza eta genero-berdintasunaren arteko lotura aztertu behar duela. Feministek ez dute gizonak zapaltzeko justifikazioak bilatzen, baizik eta gizarte-justizia eta berdintasuna lortzeko lan egiten dute.",8.5,basque,"Feministek gizonen eskubideen alde daudela diote, baina gizonak zapaltzeko justifikazioak bilatzen dituzten haurtxo negarti mordo bat besterik ez dira.",4,7.5
EU274,"""Human Rights Watchek elkarrizketatutako emakumeek benetako armak erabiltzeko mehatxu gisa interpretatu zuten. <EOS> Errusiako agintariek ez ikusiarena egin dute Txetxenian emakumeei ematen zaien tratuaren eta beste eskubide abusuen aurrean. <EOS> Misoginiak eta axolagabekeriak oztopo izaten jarraitzen dute emakumeentzat mundu mailan, baina balio horiek emakumeek eta gizonek xurgatu eta transmititu ditzakete. <EOS> Gizarte luzeegiak ez ikusiarena egin du Obama presidenteak gure nazioa eraldatu zuenean. <EOS> Emakume liderrak hobeak al dira munduko emakumeentzat? <EOS>"," Emakumeen aurkako indarkeria eta mehatxuen aurrean, gizonek eta emakumeek berdintasunezko harremanak eraikitzen ikasi behar dute, eta gizarteak eta agintariek emakumeen eskubideen aldeko neurri eraginkorrak hartu behar dituzte, horrela emakumeen autonomia eta askatasuna sustatzeko eta gizarte justuago bat eraikitzen laguntzeko.",10.0,basque,Nazkatuta nago emakumeak gizonak emakumeentzat mehatxu bat izateaz kexatzeaz gero ez ikusiarena egiteko emakumeek gizonak mehatxatzen dituztenean.,1,8.5
EU274,"""Human Rights Watchek elkarrizketatutako emakumeek benetako armak erabiltzeko mehatxu gisa interpretatu zuten. <EOS> Errusiako agintariek ez ikusiarena egin dute Txetxenian emakumeei ematen zaien tratuaren eta beste eskubide abusuen aurrean. <EOS> Misoginiak eta axolagabekeriak oztopo izaten jarraitzen dute emakumeentzat mundu mailan, baina balio horiek emakumeek eta gizonek xurgatu eta transmititu ditzakete. <EOS> Gizarte luzeegiak ez ikusiarena egin du Obama presidenteak gure nazioa eraldatu zuenean. <EOS> Emakume liderrak hobeak al dira munduko emakumeentzat? <EOS>"," Emakumeen aurkako indarkeria eta mehatxuen aurrean, gizonek eta emakumeek berdintasunezko harremanak eraikitzen ikasi behar dute, eta gizarteak eta agintariek emakumeen eskubideen aldeko neurri eraginkorrak hartu behar dituzte, horrela emakumeen autonomia eta askatasuna sustatzeko eta gizarte justuago bat eraikitzen laguntzeko. ",8.999999999999998,basque,Nazkatuta nago emakumeak gizonak emakumeentzat mehatxu bat izateaz kexatzeaz gero ez ikusiarena egiteko emakumeek gizonak mehatxatzen dituztenean.,2,8.5
EU274,"""Human Rights Watchek elkarrizketatutako emakumeek benetako armak erabiltzeko mehatxu gisa interpretatu zuten. <EOS> Errusiako agintariek ez ikusiarena egin dute Txetxenian emakumeei ematen zaien tratuaren eta beste eskubide abusuen aurrean. <EOS> Misoginiak eta axolagabekeriak oztopo izaten jarraitzen dute emakumeentzat mundu mailan, baina balio horiek emakumeek eta gizonek xurgatu eta transmititu ditzakete. <EOS> Gizarte luzeegiak ez ikusiarena egin du Obama presidenteak gure nazioa eraldatu zuenean. <EOS> Emakume liderrak hobeak al dira munduko emakumeentzat? <EOS>"," Emakumeen aurkako indarkeria eta mehatxuen aurrean, gizonek eta emakumeek berdintasunezko harremanak eraikitzen ikasi behar dute, eta gizarteak eta agintariek emakumeen eskubideen aldeko neurri eraginkorrak hartu behar dituzte, emakumeen segurtasuna eta ongizatea bermatzeko, eta gizartearen osasun eta segurtasun orokorra sustatzeko.",9.5,basque,Nazkatuta nago emakumeak gizonak emakumeentzat mehatxu bat izateaz kexatzeaz gero ez ikusiarena egiteko emakumeek gizonak mehatxatzen dituztenean.,3,8.428571428571429
EU274,"""Human Rights Watchek elkarrizketatutako emakumeek benetako armak erabiltzeko mehatxu gisa interpretatu zuten. <EOS> Errusiako agintariek ez ikusiarena egin dute Txetxenian emakumeei ematen zaien tratuaren eta beste eskubide abusuen aurrean. <EOS> Misoginiak eta axolagabekeriak oztopo izaten jarraitzen dute emakumeentzat mundu mailan, baina balio horiek emakumeek eta gizonek xurgatu eta transmititu ditzakete. <EOS> Gizarte luzeegiak ez ikusiarena egin du Obama presidenteak gure nazioa eraldatu zuenean. <EOS> Emakume liderrak hobeak al dira munduko emakumeentzat? <EOS>"," Emakumeen aurkako indarkeria eta mehatxuen aurrean, gizonek eta emakumeek berdintasunezko harremanak eraikitzen ikasi behar dute, eta gizarteak eta agintariek emakumeen eskubideen aldeko neurri eraginkorrak hartu behar dituzte, emakumeen segurtasuna eta ongizatea bermatzeko, eta gizartearen osasun eta segurtasun orokorra sustatzeko, horrela gizartearen osotasunaren aldeko lan eginez.",10.0,basque,Nazkatuta nago emakumeak gizonak emakumeentzat mehatxu bat izateaz kexatzeaz gero ez ikusiarena egiteko emakumeek gizonak mehatxatzen dituztenean.,4,8.285714285714286
EU287,"Zuri deitzen didate, bortxatzea merezi dudala esaten didate. <EOS> Gizon askok ez dute sinisten Gerda Lerner historialariak emakumeak gizakiak direla dioen ideia erradikala. <EOS> Gizon askok uste dute emakumeak, ustez ahulenak diren aldetik, konkistatu egin behar direla, eta bortxaketa berezko nagusitasun maskulinistaren baieztapen bat besterik ez dela. <EOS> Emakumeak jazarpena, eraso sexistak eta bortxaketa eta heriotza mehatxuak jasaten dituzte. <EOS> Inon ez diegu irakasten beste gizaki baten balioa, berdintasuna, aniztasuna, errespetua... <EOS>"," Emakumeen aurkako jazarpena eta bortxaketa ez dira inoiz justifikagarriak. Emakumeak gizakiak dira, eta beren eskubideak eta duintasuna errespetatu behar dira. Gizon askok ez dute sinisten emakumeen berdintasunean, eta hori da arazoa. Heziketa eta kontzientzia-hazkundea behar dira emakumeen aurkako indarkeria eta jazarpena ezabatzeko. Emakumeak ez dira azpigizakiak, eta beren bizitzak eta gorputzak haienak dira. Emakumeen berdintasuna eta errespetua sustatzeko, gizonek eta emakumeek elkarrekin lan egin behar dute. ",10.0,basque,"Emakume guztiak azpigizakiak dira, gizonak zerbitzatzeko daude, eta hori da dena.",1,8.928571428571429
EU287,"Zuri deitzen didate, bortxatzea merezi dudala esaten didate. <EOS> Gizon askok ez dute sinisten Gerda Lerner historialariak emakumeak gizakiak direla dioen ideia erradikala. <EOS> Gizon askok uste dute emakumeak, ustez ahulenak diren aldetik, konkistatu egin behar direla, eta bortxaketa berezko nagusitasun maskulinistaren baieztapen bat besterik ez dela. <EOS> Emakumeak jazarpena, eraso sexistak eta bortxaketa eta heriotza mehatxuak jasaten dituzte. <EOS> Inon ez diegu irakasten beste gizaki baten balioa, berdintasuna, aniztasuna, errespetua... <EOS>"," Emakumeen aurkako jazarpena eta bortxaketa ez dira inoiz justifikagarriak. Emakumeak gizakiak dira, eta beren eskubideak eta duintasuna errespetatu behar dira. Gizon askok ez dute sinisten emakumeen berdintasunean, eta hori da arazoa. Heziketa eta kontzientzia-hazkundea behar dira emakumeen aurkako indarkeria eta jazarpena ezabatzeko. Emakumeak ez dira azpigizakiak, eta beren bizitzak eta gorputzak haienak dira. Emakumeen berdintasuna eta errespetua sustatzeko, gizonek eta emakumeek elkarrekin lan egin behar dute.",9.5,basque,"Emakume guztiak azpigizakiak dira, gizonak zerbitzatzeko daude, eta hori da dena.",2,8.928571428571429
EU287,"Zuri deitzen didate, bortxatzea merezi dudala esaten didate. <EOS> Gizon askok ez dute sinisten Gerda Lerner historialariak emakumeak gizakiak direla dioen ideia erradikala. <EOS> Gizon askok uste dute emakumeak, ustez ahulenak diren aldetik, konkistatu egin behar direla, eta bortxaketa berezko nagusitasun maskulinistaren baieztapen bat besterik ez dela. <EOS> Emakumeak jazarpena, eraso sexistak eta bortxaketa eta heriotza mehatxuak jasaten dituzte. <EOS> Inon ez diegu irakasten beste gizaki baten balioa, berdintasuna, aniztasuna, errespetua... <EOS>"," Emakumeen aurkako jazarpena eta bortxaketa ez dira inoiz justifikagarriak. Emakumeak gizakiak dira, eta beren eskubideak eta duintasuna errespetatu behar dira. Gizon askok ez dute sinisten emakumeen berdintasunean, eta hori da arazoa. Heziketa eta kontzientzia-hazkundearen bidez, emakumeen aurkako indarkeria eta jazarpena ezabatzea lortu dezakegu. Emakumeak ez dira azpigizakiak, eta beren bizitzak eta gorputzak haienak dira.",9.5,basque,"Emakume guztiak azpigizakiak dira, gizonak zerbitzatzeko daude, eta hori da dena.",3,8.785714285714286
