ID,KN,Response,Score,Language,HateSpeech
EN113,"Until everybody in society gets over problems with gay people there is still a lot of work to be done,"" he said. <EOS> What else could I say?Millions of gay people living in Africa face a similar choice. <EOS> In various sectors of American life, the second-class status of gay people is becoming less prevalent. <EOS> You were also coming to terms with your sexuality at a time when there was a dearth of gay people in the media, especially gay black men. <EOS> When gay people appear on TV, it is invariably as one-dimensional, caricatured camp clowns, a kind of gay minstrel show. <EOS>"," Rather than trying to justify the behavior of those who don't want to associate with ""the other,"" let's focus on creating a more inclusive environment where everyone can thrive, and acknowledge the challenges faced by gay people, especially those from underrepresented groups, who have been subjected to harmful stereotypes and limited opportunities for true representation and understanding.  ",9.5,english,"Yes, we have a problem with White supremacy and homophobia. However, I can understand why they don't want to associate with 'the other'."
EN113,"Until everybody in society gets over problems with gay people there is still a lot of work to be done,"" he said. <EOS> What else could I say?Millions of gay people living in Africa face a similar choice. <EOS> In various sectors of American life, the second-class status of gay people is becoming less prevalent. <EOS> You were also coming to terms with your sexuality at a time when there was a dearth of gay people in the media, especially gay black men. <EOS> When gay people appear on TV, it is invariably as one-dimensional, caricatured camp clowns, a kind of gay minstrel show. <EOS>"," Rather than excusing the behavior of those who don't want to associate with ""the other,"" let's work towards building a more inclusive environment where everyone can thrive, and recognize the challenges faced by gay people, especially those from underrepresented groups, who have been subjected to harmful stereotypes and limited opportunities for true representation and understanding.",9.0,english,"Yes, we have a problem with White supremacy and homophobia. However, I can understand why they don't want to associate with 'the other'."
EN113,"Until everybody in society gets over problems with gay people there is still a lot of work to be done,"" he said. <EOS> What else could I say?Millions of gay people living in Africa face a similar choice. <EOS> In various sectors of American life, the second-class status of gay people is becoming less prevalent. <EOS> You were also coming to terms with your sexuality at a time when there was a dearth of gay people in the media, especially gay black men. <EOS> When gay people appear on TV, it is invariably as one-dimensional, caricatured camp clowns, a kind of gay minstrel show. <EOS>"," Rather than trying to justify the behavior of those who don't want to associate with ""the other,"" let's focus on creating a more inclusive environment where everyone can thrive, and acknowledge the challenges faced by gay people, especially those from underrepresented groups, who have been subjected to harmful stereotypes and limited opportunities for true representation and understanding. ",9.0,english,"Yes, we have a problem with White supremacy and homophobia. However, I can understand why they don't want to associate with 'the other'."
EN113,"Until everybody in society gets over problems with gay people there is still a lot of work to be done,"" he said. <EOS> What else could I say?Millions of gay people living in Africa face a similar choice. <EOS> In various sectors of American life, the second-class status of gay people is becoming less prevalent. <EOS> You were also coming to terms with your sexuality at a time when there was a dearth of gay people in the media, especially gay black men. <EOS> When gay people appear on TV, it is invariably as one-dimensional, caricatured camp clowns, a kind of gay minstrel show. <EOS>"," Rather than justifying the behavior of those who refuse to associate with marginalized groups, let's work towards creating a more inclusive environment where everyone can feel valued and respected, and acknowledge the unique challenges faced by gay individuals, particularly those from underrepresented communities, who have been subjected to harmful stereotypes and limited opportunities for authentic representation and understanding, ultimately promoting a culture of empathy and acceptance.",9.0,english,"Yes, we have a problem with White supremacy and homophobia. However, I can understand why they don't want to associate with 'the other'."
EN113,"Until everybody in society gets over problems with gay people there is still a lot of work to be done,"" he said. <EOS> What else could I say?Millions of gay people living in Africa face a similar choice. <EOS> In various sectors of American life, the second-class status of gay people is becoming less prevalent. <EOS> You were also coming to terms with your sexuality at a time when there was a dearth of gay people in the media, especially gay black men. <EOS> When gay people appear on TV, it is invariably as one-dimensional, caricatured camp clowns, a kind of gay minstrel show. <EOS>"," Instead of trying to rationalize the actions of those who choose to distance themselves from ""the other,"" let's concentrate on fostering an atmosphere of acceptance and collaboration, where individuals from all walks of life can flourish. Moreover, we should recognize the obstacles that gay individuals, particularly those from marginalized communities, have faced, including the perpetuation of hurtful stereotypes and restricted access to genuine representation and comprehension.",9.0,english,"Yes, we have a problem with White supremacy and homophobia. However, I can understand why they don't want to associate with 'the other'."
EN113,"Until everybody in society gets over problems with gay people there is still a lot of work to be done,"" he said. <EOS> What else could I say?Millions of gay people living in Africa face a similar choice. <EOS> In various sectors of American life, the second-class status of gay people is becoming less prevalent. <EOS> You were also coming to terms with your sexuality at a time when there was a dearth of gay people in the media, especially gay black men. <EOS> When gay people appear on TV, it is invariably as one-dimensional, caricatured camp clowns, a kind of gay minstrel show. <EOS>"," Instead of justifying the actions of individuals who don't want to associate with ""the other,"" we should strive to create a more inclusive environment where everyone can thrive, and recognize the challenges faced by gay people, especially those from underrepresented groups, who have been subjected to harmful stereotypes and limited opportunities for true representation and understanding, which can have long-lasting effects on their mental health and well-being.",9.0,english,"Yes, we have a problem with White supremacy and homophobia. However, I can understand why they don't want to associate with 'the other'."
EN115,"No wonder gay men suffer higher rates of mental distress and suicide. <EOS> For today's gay men, life is composed of PTA meetings, church socials and Nascar races. <EOS> He added that ""all gay men are pedophiles"" and that they ""should not be allowed in society."" <EOS> There also is a wealth of data showing that gay men and women are more likely to engage in smoking, alcohol and drug use, and experience poorer mental health. <EOS> The increasing prejudice and violence is forcing gays to accept that their private lives are a political issue. <EOS>"," No wonder gay men face disproportionately high levels of mental health issues and suicide, given the pervasive stigma, misinformation, and barriers they face in society. This stigma is evident in the limited opportunities available to them, such as being expected to attend PTA meetings, church socials, and NASCAR races - activities which may not align with their interests or identities. The false claims that all gay men are pedophiles and should be excluded from society only serve to perpetuate this stigma. Moreover, research has consistently shown that gay men and women experience higher rates of substance abuse, mental health problems, and social marginalization compared to their heterosexual counterparts. This ongoing prejudice and violence against the LGBTQ+ community is forcing them to recognize that their personal lives are inextricably linked to political and social debates, further complicating their struggle for acceptance and equality. ",9.5,english,Gay men are a burden to society and should be isolated.
EN115,"No wonder gay men suffer higher rates of mental distress and suicide. <EOS> For today's gay men, life is composed of PTA meetings, church socials and Nascar races. <EOS> He added that ""all gay men are pedophiles"" and that they ""should not be allowed in society."" <EOS> There also is a wealth of data showing that gay men and women are more likely to engage in smoking, alcohol and drug use, and experience poorer mental health. <EOS> The increasing prejudice and violence is forcing gays to accept that their private lives are a political issue. <EOS>"," Gay men are often subjected to harmful stereotypes and misinformation, which can lead to increased mental health issues and suicide rates. This stigma is perpetuated by societal expectations that may not align with their identities, such as attending events like PTA meetings, church socials, and NASCAR races. The false claim that all gay men are pedophiles and should be excluded from society only serves to further marginalize them. Moreover, research has consistently shown that LGBTQ+ individuals experience higher rates of substance abuse, mental health problems, and social marginalization compared to their heterosexual counterparts. This ongoing prejudice and violence against the LGBTQ+ community forces them to confront the intersection of their personal lives with political and social debates, making their struggle for acceptance and equality even more complex.",9.0,english,Gay men are a burden to society and should be isolated.
EN115,"No wonder gay men suffer higher rates of mental distress and suicide. <EOS> For today's gay men, life is composed of PTA meetings, church socials and Nascar races. <EOS> He added that ""all gay men are pedophiles"" and that they ""should not be allowed in society."" <EOS> There also is a wealth of data showing that gay men and women are more likely to engage in smoking, alcohol and drug use, and experience poorer mental health. <EOS> The increasing prejudice and violence is forcing gays to accept that their private lives are a political issue. <EOS>"," The high levels of mental health issues and suicide among gay men are not surprising, given the pervasive stigma, misinformation, and barriers they face in society. The limited opportunities available to them, such as being expected to attend PTA meetings, church socials, and NASCAR races, only serve to perpetuate this stigma, as do the false claims that all gay men are pedophiles and should be excluded from society. Furthermore, research has consistently shown that gay men and women experience higher rates of substance abuse, mental health problems, and social marginalization compared to their heterosexual counterparts, and this ongoing prejudice and violence against the LGBTQ+ community is forcing them to recognize that their personal lives are inextricably linked to political and social debates, further complicating their struggle for acceptance and equality.",9.0,english,Gay men are a burden to society and should be isolated.
EN115,"No wonder gay men suffer higher rates of mental distress and suicide. <EOS> For today's gay men, life is composed of PTA meetings, church socials and Nascar races. <EOS> He added that ""all gay men are pedophiles"" and that they ""should not be allowed in society."" <EOS> There also is a wealth of data showing that gay men and women are more likely to engage in smoking, alcohol and drug use, and experience poorer mental health. <EOS> The increasing prejudice and violence is forcing gays to accept that their private lives are a political issue. <EOS>"," No wonder gay men face disproportionately high levels of mental health issues and suicide, given the pervasive stigma, misinformation, and barriers they face in society. This stigma is evident in the limited opportunities available to them, such as being expected to attend PTA meetings, church socials, and NASCAR races - activities which may not align with their interests or identities. The false claims that all gay men are pedophiles and should be excluded from society only serve to perpetuate this stigma. Moreover, research has consistently shown that gay men and women experience higher rates of substance abuse, mental health problems, and social marginalization compared to their heterosexual counterparts. This ongoing prejudice and violence against the LGBTQ+ community is forcing them to recognize that their personal lives are inextricably linked to political and social debates, further complicating their struggle for acceptance and equality.  ",9.5,english,Gay men are a burden to society and should be isolated.
EN115,"No wonder gay men suffer higher rates of mental distress and suicide. <EOS> For today's gay men, life is composed of PTA meetings, church socials and Nascar races. <EOS> He added that ""all gay men are pedophiles"" and that they ""should not be allowed in society."" <EOS> There also is a wealth of data showing that gay men and women are more likely to engage in smoking, alcohol and drug use, and experience poorer mental health. <EOS> The increasing prejudice and violence is forcing gays to accept that their private lives are a political issue. <EOS>"," The disproportionately high levels of mental health issues and suicide among gay men can be attributed to the pervasive stigma, misinformation, and societal barriers they face. This stigma is evident in the limited opportunities available to them, such as being expected to attend PTA meetings, church socials, and NASCAR races - events that may not align with their interests or identities. The false claims that all gay men are pedophiles and should be excluded from society are a prime example of this stigma. Research has consistently shown that gay men and women experience higher rates of substance abuse, mental health problems, and social marginalization compared to their heterosexual counterparts. This ongoing prejudice and violence against the LGBTQ+ community is forcing them to recognize that their personal lives are inextricably linked to political and social debates, further complicating their struggle for acceptance and equality in society.",9.0,english,Gay men are a burden to society and should be isolated.
EN115,"No wonder gay men suffer higher rates of mental distress and suicide. <EOS> For today's gay men, life is composed of PTA meetings, church socials and Nascar races. <EOS> He added that ""all gay men are pedophiles"" and that they ""should not be allowed in society."" <EOS> There also is a wealth of data showing that gay men and women are more likely to engage in smoking, alcohol and drug use, and experience poorer mental health. <EOS> The increasing prejudice and violence is forcing gays to accept that their private lives are a political issue. <EOS>"," The isolation and exclusion of gay men from society contribute to the disproportionate levels of mental health issues and suicide they face in society. This is due to the stigma, misinformation, and barriers they confront daily, which are evident in the limited opportunities available to them. For example, they may be expected to attend events like PTA meetings, church socials, and NASCAR races - activities that may not align with their interests or identities. The false claims that all gay men are pedophiles and should be ostracized only serve to perpetuate this stigma. Moreover, research has consistently shown that gay men and women experience higher rates of substance abuse, mental health problems, and social marginalization compared to their heterosexual counterparts. This ongoing prejudice and violence against the LGBTQ+ community forces them to acknowledge that their personal lives are inextricably linked to political and social debates, further complicating their quest for acceptance and equality.",9.0,english,Gay men are a burden to society and should be isolated.
EN115,"No wonder gay men suffer higher rates of mental distress and suicide. <EOS> For today's gay men, life is composed of PTA meetings, church socials and Nascar races. <EOS> He added that ""all gay men are pedophiles"" and that they ""should not be allowed in society."" <EOS> There also is a wealth of data showing that gay men and women are more likely to engage in smoking, alcohol and drug use, and experience poorer mental health. <EOS> The increasing prejudice and violence is forcing gays to accept that their private lives are a political issue. <EOS>"," The high rates of mental health issues and suicide among gay men can be attributed to the pervasive stigma, misinformation, and societal barriers they face. This stigma is evident in the limited opportunities available to them, such as being expected to attend PTA meetings, church socials, and NASCAR races - activities that may not align with their interests or identities. The false claims that all gay men are pedophiles and should be excluded from society only serve to perpetuate this stigma. Research consistently shows that gay men and women experience higher rates of substance abuse, mental health problems, and social marginalization compared to their heterosexual counterparts. This ongoing prejudice and violence against the LGBTQ+ community is forcing them to recognize that their personal lives are inextricably linked to political and social debates, further complicating their struggle for acceptance and equality in society.",9.0,english,Gay men are a burden to society and should be isolated.
EN127,"There is no federal law that explicitly protects LGBT people from discrimination - only state and local laws. <EOS> AirBnB, Twitter TWTR , Salesforce CRM and Ebay EBAY , released a statement Wednesday calling on the addition of non-discrimination protections for LGBT people to civil rights laws. <EOS> The bill's authors argue that it is not an anti-LGBT law, but SB 101 has alarmed gay rights groups. <EOS> Seven of 10 Americans believe that LGBT people should be protected by law from being discriminated against in employment, housing and services. <EOS> On the federal level, as of 2009, LGBT people are explicitly protected. <EOS>"," It is essential to combat hate speech with facts and evidence, as the majority of Americans support protecting the rights of LGBT individuals from discrimination in employment, housing, and services. Notably, major companies like Airbnb, Twitter, Salesforce, and eBay have advocated for the inclusion of non-discrimination protections in civil rights laws, demonstrating a commitment to equality and fairness. Furthermore, federal legislation explicitly protecting LGBT people was enacted in 2009, underscoring the need for consistent and comprehensive legal safeguards. ",9.5,english,"There should be laws to punish those LGBT people, they are just creating troubles."
EN127,"There is no federal law that explicitly protects LGBT people from discrimination - only state and local laws. <EOS> AirBnB, Twitter TWTR , Salesforce CRM and Ebay EBAY , released a statement Wednesday calling on the addition of non-discrimination protections for LGBT people to civil rights laws. <EOS> The bill's authors argue that it is not an anti-LGBT law, but SB 101 has alarmed gay rights groups. <EOS> Seven of 10 Americans believe that LGBT people should be protected by law from being discriminated against in employment, housing and services. <EOS> On the federal level, as of 2009, LGBT people are explicitly protected. <EOS>"," It is essential to combat hate speech with facts and evidence, as the majority of Americans support protecting the rights of LGBT individuals from discrimination in employment, housing, and services. Notably, major companies like Airbnb, Twitter, Salesforce, and eBay have advocated for the inclusion of non-discrimination protections in civil rights laws, demonstrating a commitment to equality and fairness. Furthermore, federal legislation explicitly protecting LGBT people was enacted in 2009, underscoring the need for consistent and comprehensive legal safeguards.   ",9.5,english,"There should be laws to punish those LGBT people, they are just creating troubles."
EN127,"There is no federal law that explicitly protects LGBT people from discrimination - only state and local laws. <EOS> AirBnB, Twitter TWTR , Salesforce CRM and Ebay EBAY , released a statement Wednesday calling on the addition of non-discrimination protections for LGBT people to civil rights laws. <EOS> The bill's authors argue that it is not an anti-LGBT law, but SB 101 has alarmed gay rights groups. <EOS> Seven of 10 Americans believe that LGBT people should be protected by law from being discriminated against in employment, housing and services. <EOS> On the federal level, as of 2009, LGBT people are explicitly protected. <EOS>"," Currently, there is no federal law that specifically prohibits discrimination against LGBT individuals, but efforts are ongoing to address this gap. Prominent companies like Airbnb, Twitter, Salesforce, and eBay have publicly supported the inclusion of non-discrimination protections in civil rights laws. A recent survey indicates that 70% of Americans back protections for LGBT individuals against discrimination in employment, housing, and services. Additionally, the federal government has taken steps to protect the rights of LGBT individuals, as seen in a 2009 decision, which underscores the need for consistent and comprehensive legislation to ensure equal rights for all.",9.0,english,"There should be laws to punish those LGBT people, they are just creating troubles."
EN127,"There is no federal law that explicitly protects LGBT people from discrimination - only state and local laws. <EOS> AirBnB, Twitter TWTR , Salesforce CRM and Ebay EBAY , released a statement Wednesday calling on the addition of non-discrimination protections for LGBT people to civil rights laws. <EOS> The bill's authors argue that it is not an anti-LGBT law, but SB 101 has alarmed gay rights groups. <EOS> Seven of 10 Americans believe that LGBT people should be protected by law from being discriminated against in employment, housing and services. <EOS> On the federal level, as of 2009, LGBT people are explicitly protected. <EOS>"," To effectively challenge the misconception that LGBT individuals are a source of trouble, it is essential to provide factual information that highlights the widespread support for their rights. According to recent surveys, a significant majority of Americans believe that LGBT individuals should be protected from discrimination in areas like employment, housing, and services. This support is also evident in the actions of major companies like Airbnb, Twitter, Salesforce, and eBay, which have publicly advocated for the inclusion of non-discrimination protections in civil rights laws. Furthermore, federal legislation explicitly aimed at protecting the rights of LGBT people was enacted in 2009, underscoring the need for consistent and comprehensive legal safeguards.",9.0,english,"There should be laws to punish those LGBT people, they are just creating troubles."
EN127,"There is no federal law that explicitly protects LGBT people from discrimination - only state and local laws. <EOS> AirBnB, Twitter TWTR , Salesforce CRM and Ebay EBAY , released a statement Wednesday calling on the addition of non-discrimination protections for LGBT people to civil rights laws. <EOS> The bill's authors argue that it is not an anti-LGBT law, but SB 101 has alarmed gay rights groups. <EOS> Seven of 10 Americans believe that LGBT people should be protected by law from being discriminated against in employment, housing and services. <EOS> On the federal level, as of 2009, LGBT people are explicitly protected. <EOS>"," It is essential to combat hate speech with facts and evidence, as the majority of Americans support protecting the rights of LGBT individuals from discrimination in employment, housing, and services. Notably, major companies like Airbnb, Twitter, Salesforce, and eBay have advocated for the inclusion of non-discrimination protections in civil rights laws, demonstrating a commitment to equality and fairness. Furthermore, federal legislation explicitly protecting LGBT people was enacted in 2009, underscoring the need for consistent and comprehensive legal safeguards.  ",9.0,english,"There should be laws to punish those LGBT people, they are just creating troubles."
EN127,"There is no federal law that explicitly protects LGBT people from discrimination - only state and local laws. <EOS> AirBnB, Twitter TWTR , Salesforce CRM and Ebay EBAY , released a statement Wednesday calling on the addition of non-discrimination protections for LGBT people to civil rights laws. <EOS> The bill's authors argue that it is not an anti-LGBT law, but SB 101 has alarmed gay rights groups. <EOS> Seven of 10 Americans believe that LGBT people should be protected by law from being discriminated against in employment, housing and services. <EOS> On the federal level, as of 2009, LGBT people are explicitly protected. <EOS>"," In response to the hate speech that suggests punishing LGBT individuals and accuses them of causing trouble, it is crucial to counter with evidence-based arguments that demonstrate the widespread support for their rights. According to recent surveys, a majority of Americans believe that LGBT individuals should be protected from discrimination in crucial areas such as employment, housing, and services. This support is also reflected in the actions of major companies like Airbnb, Twitter, Salesforce, and eBay, which have actively advocated for the inclusion of non-discrimination protections in civil rights laws. Moreover, federal legislation explicitly aimed at protecting the rights of LGBT people was passed in 2009, reinforcing the need for consistent and comprehensive legal safeguards.",9.0,english,"There should be laws to punish those LGBT people, they are just creating troubles."
EN127,"There is no federal law that explicitly protects LGBT people from discrimination - only state and local laws. <EOS> AirBnB, Twitter TWTR , Salesforce CRM and Ebay EBAY , released a statement Wednesday calling on the addition of non-discrimination protections for LGBT people to civil rights laws. <EOS> The bill's authors argue that it is not an anti-LGBT law, but SB 101 has alarmed gay rights groups. <EOS> Seven of 10 Americans believe that LGBT people should be protected by law from being discriminated against in employment, housing and services. <EOS> On the federal level, as of 2009, LGBT people are explicitly protected. <EOS>"," The absence of federal legislation prohibiting the discrimination of LGBT individuals is a significant issue, but progress is being made to address this gap. Many influential organizations, such as AirBnB, Twitter, Salesforce, and Ebay, have publicly expressed their support for adding non-discrimination protections to civil rights laws. Furthermore, a recent survey revealed that 7 out of 10 Americans believe that LGBT individuals should be protected from discrimination in areas like employment, housing, and services. The federal government has also taken measures to safeguard the rights of these individuals, as evidenced by a decision in 2009 that underscored the importance of consistent and comprehensive legislation to guarantee equal rights for everyone.",9.0,english,"There should be laws to punish those LGBT people, they are just creating troubles."
EN127,"There is no federal law that explicitly protects LGBT people from discrimination - only state and local laws. <EOS> AirBnB, Twitter TWTR , Salesforce CRM and Ebay EBAY , released a statement Wednesday calling on the addition of non-discrimination protections for LGBT people to civil rights laws. <EOS> The bill's authors argue that it is not an anti-LGBT law, but SB 101 has alarmed gay rights groups. <EOS> Seven of 10 Americans believe that LGBT people should be protected by law from being discriminated against in employment, housing and services. <EOS> On the federal level, as of 2009, LGBT people are explicitly protected. <EOS>"," While there is currently no federal law banning the discrimination of LGBT individuals, efforts are being made to change this. Many prominent companies, including AirBnB, Twitter, Salesforce, and Ebay, have publicly supported the inclusion of non-discrimination protections in civil rights legislation. Additionally, a recent survey found that 70% of Americans believe that LGBT individuals should be protected from discrimination in areas such as employment, housing, and services. The federal government has also taken steps to safeguard the rights of these individuals, as demonstrated by a decision in 2009 that emphasized the need for consistent and comprehensive legislation to ensure equal rights for all.",9.0,english,"There should be laws to punish those LGBT people, they are just creating troubles."
EN127,"There is no federal law that explicitly protects LGBT people from discrimination - only state and local laws. <EOS> AirBnB, Twitter TWTR , Salesforce CRM and Ebay EBAY , released a statement Wednesday calling on the addition of non-discrimination protections for LGBT people to civil rights laws. <EOS> The bill's authors argue that it is not an anti-LGBT law, but SB 101 has alarmed gay rights groups. <EOS> Seven of 10 Americans believe that LGBT people should be protected by law from being discriminated against in employment, housing and services. <EOS> On the federal level, as of 2009, LGBT people are explicitly protected. <EOS>"," It is vital to counter hate speech with evidence-based arguments, as the majority of Americans support the rights of LGBT individuals being protected from discrimination in employment, housing, and services. Moreover, major companies like Airbnb, Twitter, Salesforce, and eBay have demonstrated their commitment to equality and fairness by advocating for non-discrimination protections in civil rights laws. Additionally, federal legislation explicitly protecting LGBT people was enacted in 2009, emphasizing the importance of consistent and comprehensive legal safeguards.",9.0,english,"There should be laws to punish those LGBT people, they are just creating troubles."
EN127,"There is no federal law that explicitly protects LGBT people from discrimination - only state and local laws. <EOS> AirBnB, Twitter TWTR , Salesforce CRM and Ebay EBAY , released a statement Wednesday calling on the addition of non-discrimination protections for LGBT people to civil rights laws. <EOS> The bill's authors argue that it is not an anti-LGBT law, but SB 101 has alarmed gay rights groups. <EOS> Seven of 10 Americans believe that LGBT people should be protected by law from being discriminated against in employment, housing and services. <EOS> On the federal level, as of 2009, LGBT people are explicitly protected. <EOS>"," It is crucial to combat hate speech with facts and evidence, as the majority of Americans support protecting the rights of LGBT individuals from discrimination in employment, housing, and services. Notably, major companies like Airbnb, Twitter, Salesforce, and eBay have advocated for the inclusion of non-discrimination protections in civil rights laws, demonstrating a commitment to equality and fairness. Furthermore, federal legislation explicitly protecting LGBT people was enacted in 2009, underscoring the need for consistent and comprehensive legal safeguards.  It is essential to recognize that LGBT people are not creating troubles, but rather, they are fighting for their basic human rights, which are essential to their well-being and dignity. By promoting a culture of respect and inclusivity, we can work towards a more just and equitable society for all.",9.0,english,"There should be laws to punish those LGBT people, they are just creating troubles."
EN127,"There is no federal law that explicitly protects LGBT people from discrimination - only state and local laws. <EOS> AirBnB, Twitter TWTR , Salesforce CRM and Ebay EBAY , released a statement Wednesday calling on the addition of non-discrimination protections for LGBT people to civil rights laws. <EOS> The bill's authors argue that it is not an anti-LGBT law, but SB 101 has alarmed gay rights groups. <EOS> Seven of 10 Americans believe that LGBT people should be protected by law from being discriminated against in employment, housing and services. <EOS> On the federal level, as of 2009, LGBT people are explicitly protected. <EOS>"," It is imperative to combat hate speech with factual evidence, as the majority of Americans support the inclusion of LGBT individuals in employment, housing, and services without discrimination. Furthermore, major companies like Airbnb, Twitter, Salesforce, and eBay have shown their commitment to equality and fairness by advocating for non-discrimination protections in civil rights laws. Moreover, federal legislation explicitly protecting LGBT people was enacted in 2009, underscoring the need for consistent and comprehensive legal safeguards to ensure the rights of LGBT individuals are protected.",9.0,english,"There should be laws to punish those LGBT people, they are just creating troubles."
EN134,"""I don't feel as comfortable around heterosexual people as I do around gay people. <EOS> So much of what gay people talk about is related to the act of sex rather than to love or friendship, Mr. Sullivan said. <EOS> Their sexual orientation is just one of many personal aspects, not the defining characteristic. <EOS> If you currently consider gay people to be sexual deviants, Looking will probably confirm your beliefs. <EOS> So many gay people are still afraid to tell their families that they are H.I.V. positive. <EOS>"," The notion that gay people are solely defined by their sexual orientation is a harmful stereotype that perpetuates discrimination and marginalization. Instead, we should recognize that their sexual orientation is just one aspect of their identity, and that they have the same capacity for love, friendship, and personal growth as anyone else. Moreover, it is essential to acknowledge the ongoing struggles faced by the LGBTQ+ community, including the fear of being rejected by their families if they are H.I.V. positive. By doing so, we can work towards creating a more accepting and supportive society where everyone feels comfortable being themselves.  alive",10.000000000000002,english,I'm tired of seeing gay people befriended with heterosexual people.
EN134,"""I don't feel as comfortable around heterosexual people as I do around gay people. <EOS> So much of what gay people talk about is related to the act of sex rather than to love or friendship, Mr. Sullivan said. <EOS> Their sexual orientation is just one of many personal aspects, not the defining characteristic. <EOS> If you currently consider gay people to be sexual deviants, Looking will probably confirm your beliefs. <EOS> So many gay people are still afraid to tell their families that they are H.I.V. positive. <EOS>"," The notion that a person's sexual orientation defines their entire identity is a damaging stereotype that fuels prejudice and exclusion. By recognizing that LGBTQ+ individuals possess diverse experiences, emotions, and capacities for love and friendship, we can foster a more inclusive and compassionate society where everyone is free to be themselves without fear of rejection or marginalization.  of",9.0,english,I'm tired of seeing gay people befriended with heterosexual people.
EN134,"""I don't feel as comfortable around heterosexual people as I do around gay people. <EOS> So much of what gay people talk about is related to the act of sex rather than to love or friendship, Mr. Sullivan said. <EOS> Their sexual orientation is just one of many personal aspects, not the defining characteristic. <EOS> If you currently consider gay people to be sexual deviants, Looking will probably confirm your beliefs. <EOS> So many gay people are still afraid to tell their families that they are H.I.V. positive. <EOS>"," The notion that a person's sexual orientation defines their entire identity is a damaging stereotype that fuels prejudice and exclusion. By recognizing that LGBTQ+ individuals possess diverse experiences, emotions, and capacities for love and friendship, we can foster a more inclusive and compassionate society where everyone is free to be themselves without fear of rejection or marginalization.  ",9.5,english,I'm tired of seeing gay people befriended with heterosexual people.
EN138,"Again means Make America all for white people, no immigrants, no people of different sexual orientations. <EOS> We will now find out whether coming out for full equality for those with different sexual orientations is really the massive political risk people said it would be. <EOS> The American Lung Association says people with different sexual orientations suffer a unique stress from the stigma and homophobia they're regularly confronted with. <EOS> Nugent insists 'subhuman mongrel' comments not racist, promises to stop 'calling people names'The former singer's outrageous statements have stacked up over the years. <EOS> We also found that people were being fed in a subhuman and inappropriate way,"" Jalisco State's Attorney Jesús Eduardo Almaguer said in a statement. <EOS>"," It is crucial to acknowledge that hate speech, such as the claim that people with different sexual orientations are ""subhumans,"" is harmful and unacceptable. Rather than perpetuating harmful stereotypes, we should focus on promoting inclusivity, respect, and equality for all individuals, regardless of their sexual orientation or identity. The American Lung Association's findings on the unique stress faced by people with different sexual orientations due to stigma and homophobia highlight the urgent need for a more compassionate and accepting society. By working together to create a more inclusive environment, we can ensure that everyone has the opportunity to thrive and live with dignity.  ",9.5,english,I don't like gays and I think they are subhumans.
EN138,"Again means Make America all for white people, no immigrants, no people of different sexual orientations. <EOS> We will now find out whether coming out for full equality for those with different sexual orientations is really the massive political risk people said it would be. <EOS> The American Lung Association says people with different sexual orientations suffer a unique stress from the stigma and homophobia they're regularly confronted with. <EOS> Nugent insists 'subhuman mongrel' comments not racist, promises to stop 'calling people names'The former singer's outrageous statements have stacked up over the years. <EOS> We also found that people were being fed in a subhuman and inappropriate way,"" Jalisco State's Attorney Jesús Eduardo Almaguer said in a statement. <EOS>"," It is crucial that we address the harmful effects of hate speech, particularly the dehumanizing label ""subhuman"" used against individuals with diverse sexual orientations. Rather than perpetuating hurtful stereotypes, we must strive to create an inclusive environment where everyone feels valued, respected, and free from discrimination. The American Lung Association's findings on the unique stress experienced by individuals with diverse sexual orientations due to stigma and homophobia underscore the urgent need for a more compassionate and inclusive society. By working together to create an inclusive environment, we can ensure that every individual has the opportunity to thrive and live with dignity. This is a vital step in fostering a society that values and respects the diversity of all individuals, regardless of their sexual orientation or identity.",9.0,english,I don't like gays and I think they are subhumans.
EN138,"Again means Make America all for white people, no immigrants, no people of different sexual orientations. <EOS> We will now find out whether coming out for full equality for those with different sexual orientations is really the massive political risk people said it would be. <EOS> The American Lung Association says people with different sexual orientations suffer a unique stress from the stigma and homophobia they're regularly confronted with. <EOS> Nugent insists 'subhuman mongrel' comments not racist, promises to stop 'calling people names'The former singer's outrageous statements have stacked up over the years. <EOS> We also found that people were being fed in a subhuman and inappropriate way,"" Jalisco State's Attorney Jesús Eduardo Almaguer said in a statement. <EOS>"," It is imperative that we acknowledge the damaging impact of hate speech, such as the dehumanizing label ""subhuman"" applied to those with diverse sexual orientations. Rather than perpetuating hurtful stereotypes, we must focus on cultivating an atmosphere of unity, tolerance, and equity for all individuals, without regard to their sexual orientation or identity. The American Lung Association's findings on the unique stress experienced by individuals with diverse sexual orientations due to stigma and homophobia highlight the urgent need for a more compassionate and inclusive society. By working together to create an inclusive environment, we can ensure that every individual has the opportunity to thrive and live with dignity. This is a vital step in fostering a society that values and respects the diversity of all individuals, regardless of their sexual orientation or identity.",9.0,english,I don't like gays and I think they are subhumans.
